Country,State,State ID,Country ID,Network Speed
Japan,Kanto,1478,165,301
Japan,Chubu,1731,165,163
Japan,Kinki,1564,165,903
Japan,Chugoku,1463,165,121
Australia,New South Wales,1346,130,809
Australia,Victoria,1721,130,201
Australia,Queensland,1586,130,18
Australia,Western Australia,1409,130,768
Australia,South Australia,1700,130,235
Australia,Tasmania,1881,130,726
Australia,New South Wales,1346,130,877
Australia,Victoria,1721,130,133
Australia,Queensland,1586,130,539
Australia,Western Australia,1409,130,201
Australia,South Australia,1700,130,554
Australia,Tasmania,1881,130,754
India,Kerala,1846,147,137
India,Bangalore,1372,147,728
India,Delhi,1829,147,411
India,Hyderabad,1161,147,542
India,Punjab,1149,147,60
India,Pune,1937,147,604
China,Hainan,1692,165,758
China,Gansu,1121,165,239
China,Shichugan,1220,165,187
China,Fujian,1046,165,220
China,Liaonin,1537,165,186
China,Chethua,1661,165,179
USA,California,1936,128,918
USA,Texas,1052,128,544
USA,Florida,1183,128,131
USA,Alaska,1370,128,114
USA,Hawaii,1745,128,422
USA,Virginia,1610,128,726
Canada,Alberta,1108,148,49
Canada,British Columbia,1690,148,870
Canada,New Brunswick,1996,148,719
Canada,Ontario,1752,148,236
Canada,Nova Scotia,1778,148,571
Japan,Hokkaido,1246,165,198
Japan,Tohoku,1252,165,102
Japan,Kanto,1478,165,331
Japan,Chubu,1731,165,2
Japan,Kinki,1564,165,147
Japan,Chugoku,1463,165,13
India,Kerala,1846,147,111
India,Bangalore,1372,147,154
India,Delhi,1829,147,417
India,Hyderabad,1161,147,228
India,Punjab,1149,147,163
India,Pune,1937,147,958
China,Hainan,1692,165,353
China,Gansu,1121,165,987
China,Shichugan,1220,165,991
China,Fujian,1046,165,419
China,Liaonin,1537,165,69
China,Chethua,1661,165,112
USA,California,1936,128,32
USA,Texas,1052,128,349
USA,Florida,1183,128,42
USA,Alaska,1370,128,101
USA,Hawaii,1745,128,219
USA,Virginia,1610,128,928
Canada,Alberta,1108,148,114
Canada,British Columbia,1690,148,946
Canada,New Brunswick,1996,148,222
Canada,Ontario,1752,148,126
Canada,Nova Scotia,1778,148,194
Japan,Hokkaido,1246,165,949
Japan,Tohoku,1252,165,370
Japan,Kanto,1478,165,69
Japan,Chubu,1731,165,998
Japan,Kinki,1564,165,685
Japan,Chugoku,1463,165,569
Australia,New South Wales,1346,130,191
Australia,Victoria,1721,130,513
Australia,Queensland,1586,130,653
Australia,Western Australia,1409,130,450
Australia,South Australia,1700,130,561
Australia,Tasmania,1881,130,380
China,Hainan,1692,165,995
China,Gansu,1121,165,833
China,Shichugan,1220,165,759
China,Fujian,1046,165,790
China,Liaonin,1537,165,479
China,Chethua,1661,165,684
USA,California,1936,128,930
USA,Texas,1052,128,517
USA,Florida,1183,128,420
USA,Alaska,1370,128,888
USA,Hawaii,1745,128,34
USA,Virginia,1610,128,160
Canada,Alberta,1108,148,305
Canada,British Columbia,1690,148,160
Canada,New Brunswick,1996,148,979
Canada,Ontario,1752,148,677
Canada,Nova Scotia,1778,148,392
Japan,Hokkaido,1246,165,322
Japan,Tohoku,1252,165,248
Japan,Kanto,1478,165,284
Japan,Chubu,1731,165,897
Japan,Kinki,1564,165,375
Japan,Chugoku,1463,165,40
Australia,New South Wales,1346,130,819
Australia,Victoria,1721,130,733
Australia,Queensland,1586,130,41
Australia,Western Australia,1409,130,433
Australia,South Australia,1700,130,357
Australia,Tasmania,1881,130,777
India,Kerala,1846,147,882
India,Bangalore,1372,147,861
India,Delhi,1829,147,501
India,Hyderabad,1161,147,258
India,Punjab,1149,147,450
India,Pune,1937,147,842
USA,California,1936,128,583
USA,Texas,1052,128,123
USA,Florida,1183,128,835
USA,Alaska,1370,128,326
USA,Hawaii,1745,128,244
USA,Virginia,1610,128,812
Canada,Alberta,1108,148,955
Canada,British Columbia,1690,148,637
Canada,New Brunswick,1996,148,151
Canada,Ontario,1752,148,281
Canada,Nova Scotia,1778,148,480
Japan,Hokkaido,1246,165,447
Japan,Tohoku,1252,165,37
Japan,Kanto,1478,165,710
Japan,Chubu,1731,165,220
Japan,Kinki,1564,165,667
Japan,Chugoku,1463,165,200
Australia,New South Wales,1346,130,588
Australia,Victoria,1721,130,533
Australia,Queensland,1586,130,308
Australia,Western Australia,1409,130,1000
Australia,South Australia,1700,130,676
Australia,Tasmania,1881,130,836
India,Kerala,1846,147,314
India,Bangalore,1372,147,91
India,Delhi,1829,147,362
India,Hyderabad,1161,147,468
India,Punjab,1149,147,788
India,Pune,1937,147,598
China,Hainan,1692,165,358
China,Gansu,1121,165,766
China,Shichugan,1220,165,23
China,Fujian,1046,165,199
China,Liaonin,1537,165,393
China,Chethua,1661,165,187
India,Kerala,1846,147,933
India,Bangalore,1372,147,21
India,Delhi,1829,147,47
India,Hyderabad,1161,147,717
India,Punjab,1149,147,367
India,Pune,1937,147,743
China,Hainan,1692,165,325
China,Gansu,1121,165,155
China,Shichugan,1220,165,749
China,Fujian,1046,165,363
China,Liaonin,1537,165,416
China,Chethua,1661,165,917
USA,California,1936,128,877
USA,Texas,1052,128,318
USA,Florida,1183,128,734
USA,Alaska,1370,128,603
USA,Hawaii,1745,128,812
USA,Virginia,1610,128,708
Canada,Alberta,1108,148,357
Canada,British Columbia,1690,148,616
Canada,New Brunswick,1996,148,369
Canada,Ontario,1752,148,825
Canada,Nova Scotia,1778,148,303
Japan,Hokkaido,1246,165,855
Japan,Tohoku,1252,165,404
Japan,Kanto,1478,165,1000
Japan,Chubu,1731,165,47
Japan,Kinki,1564,165,944
Japan,Chugoku,1463,165,75
Australia,New South Wales,1346,130,218
Australia,Victoria,1721,130,115
Australia,Queensland,1586,130,376
Australia,Western Australia,1409,130,794
Australia,South Australia,1700,130,375
Australia,Tasmania,1881,130,225
Australia,New South Wales,1346,130,167
Australia,Victoria,1721,130,882
Australia,Queensland,1586,130,845
Australia,Western Australia,1409,130,393
Australia,South Australia,1700,130,895
Australia,Tasmania,1881,130,40
India,Kerala,1846,147,453
India,Bangalore,1372,147,688
India,Delhi,1829,147,187
India,Hyderabad,1161,147,708
India,Punjab,1149,147,158
India,Pune,1937,147,383
China,Hainan,1692,165,46
China,Gansu,1121,165,655
China,Shichugan,1220,165,404
China,Fujian,1046,165,499
China,Liaonin,1537,165,372
China,Chethua,1661,165,785
USA,California,1936,128,574
USA,Texas,1052,128,336
USA,Florida,1183,128,598
USA,Alaska,1370,128,534
USA,Hawaii,1745,128,881
USA,Virginia,1610,128,271
Canada,Alberta,1108,148,957
Canada,British Columbia,1690,148,27
Canada,New Brunswick,1996,148,932
Canada,Ontario,1752,148,39
Canada,Nova Scotia,1778,148,439
Japan,Hokkaido,1246,165,237
Japan,Tohoku,1252,165,259
Japan,Kanto,1478,165,443
Japan,Chubu,1731,165,935
Japan,Kinki,1564,165,200
Japan,Chugoku,1463,165,84
India,Kerala,1846,147,516
India,Bangalore,1372,147,373
India,Delhi,1829,147,712
India,Hyderabad,1161,147,488
India,Punjab,1149,147,208
India,Pune,1937,147,965
China,Hainan,1692,165,774
China,Gansu,1121,165,774
China,Shichugan,1220,165,405
China,Fujian,1046,165,710
China,Liaonin,1537,165,800
China,Chethua,1661,165,850
USA,California,1936,128,894
USA,Texas,1052,128,436
USA,Florida,1183,128,224
USA,Alaska,1370,128,717
USA,Hawaii,1745,128,737
USA,Virginia,1610,128,702
Canada,Alberta,1108,148,187
Canada,British Columbia,1690,148,271
Canada,New Brunswick,1996,148,131
Canada,Ontario,1752,148,594
Canada,Nova Scotia,1778,148,464
Japan,Hokkaido,1246,165,76
Japan,Tohoku,1252,165,492
Japan,Kanto,1478,165,715
Japan,Chubu,1731,165,114
Japan,Kinki,1564,165,376
Japan,Chugoku,1463,165,615
Australia,New South Wales,1346,130,609
Australia,Victoria,1721,130,96
Australia,Queensland,1586,130,322
Australia,Western Australia,1409,130,742
Australia,South Australia,1700,130,524
Australia,Tasmania,1881,130,135
India,Kerala,1846,147,826
India,Bangalore,1372,147,633
India,Delhi,1829,147,666
India,Hyderabad,1161,147,191
India,Punjab,1149,147,198
India,Pune,1937,147,654
China,Hainan,1692,165,142
China,Gansu,1121,165,850
China,Shichugan,1220,165,954
China,Fujian,1046,165,421
China,Liaonin,1537,165,346
China,Chethua,1661,165,992
USA,California,1936,128,286
USA,Texas,1052,128,182
USA,Florida,1183,128,185
USA,Alaska,1370,128,451
USA,Hawaii,1745,128,17
USA,Virginia,1610,128,354
Canada,Alberta,1108,148,460
Canada,British Columbia,1690,148,376
Canada,New Brunswick,1996,148,574
Canada,Ontario,1752,148,652
Canada,Nova Scotia,1778,148,87
Japan,Hokkaido,1246,165,102
Japan,Tohoku,1252,165,432
Japan,Kanto,1478,165,195
Japan,Chubu,1731,165,399
Japan,Kinki,1564,165,834
Japan,Chugoku,1463,165,859
Australia,New South Wales,1346,130,675
Australia,Victoria,1721,130,826
Australia,Queensland,1586,130,144
Australia,Western Australia,1409,130,487
Australia,South Australia,1700,130,609
Australia,Tasmania,1881,130,948
India,Kerala,1846,147,783
India,Bangalore,1372,147,861
India,Delhi,1829,147,316
India,Hyderabad,1161,147,939
India,Punjab,1149,147,365
India,Pune,1937,147,654
China,Hainan,1692,165,407
China,Gansu,1121,165,940
China,Shichugan,1220,165,268
China,Fujian,1046,165,770
China,Liaonin,1537,165,496
China,Chethua,1661,165,152
USA,California,1936,128,608
USA,Texas,1052,128,56
USA,Florida,1183,128,415
USA,Alaska,1370,128,443
USA,Hawaii,1745,128,201
USA,Virginia,1610,128,76
Canada,Alberta,1108,148,467
Canada,British Columbia,1690,148,119
Canada,New Brunswick,1996,148,816
Canada,Ontario,1752,148,819
Canada,Nova Scotia,1778,148,265
Japan,Hokkaido,1246,165,352
Japan,Tohoku,1252,165,624
Japan,Kanto,1478,165,879
Japan,Chubu,1731,165,638
Japan,Kinki,1564,165,621
Japan,Chugoku,1463,165,307
Australia,New South Wales,1346,130,246
Australia,Victoria,1721,130,455
Australia,Queensland,1586,130,730
Australia,Western Australia,1409,130,91
Australia,South Australia,1700,130,913
Australia,Tasmania,1881,130,706
India,Kerala,1846,147,678
India,Bangalore,1372,147,482
India,Delhi,1829,147,173
India,Hyderabad,1161,147,52
India,Punjab,1149,147,917
India,Pune,1937,147,45
China,Hainan,1692,165,622
China,Gansu,1121,165,352
China,Shichugan,1220,165,681
China,Fujian,1046,165,254
China,Liaonin,1537,165,545
China,Chethua,1661,165,438
USA,California,1936,128,436
USA,Texas,1052,128,806
USA,Florida,1183,128,702
USA,Alaska,1370,128,592
USA,Hawaii,1745,128,361
USA,Virginia,1610,128,635
Canada,Alberta,1108,148,10
Canada,British Columbia,1690,148,745
Canada,New Brunswick,1996,148,675
Canada,Ontario,1752,148,10
Canada,Nova Scotia,1778,148,945
Japan,Hokkaido,1246,165,913
Japan,Tohoku,1252,165,389
Japan,Kanto,1478,165,42
Japan,Chubu,1731,165,540
Japan,Kinki,1564,165,833
Japan,Chugoku,1463,165,663
Australia,New South Wales,1346,130,127
Australia,Victoria,1721,130,312
Australia,Queensland,1586,130,171
Australia,Western Australia,1409,130,139
Australia,South Australia,1700,130,908
Australia,Tasmania,1881,130,165
Australia,New South Wales,1346,130,12
Australia,Victoria,1721,130,653
Australia,Queensland,1586,130,398
Australia,Western Australia,1409,130,928
Australia,South Australia,1700,130,881
Australia,Tasmania,1881,130,558
India,Kerala,1846,147,711
India,Bangalore,1372,147,495
India,Delhi,1829,147,887
India,Hyderabad,1161,147,894
India,Punjab,1149,147,33
India,Pune,1937,147,777
China,Hainan,1692,165,310
China,Gansu,1121,165,724
China,Shichugan,1220,165,463
China,Fujian,1046,165,987
China,Liaonin,1537,165,97
China,Chethua,1661,165,348
USA,California,1936,128,280
USA,Texas,1052,128,134
USA,Florida,1183,128,382
USA,Alaska,1370,128,982
USA,Hawaii,1745,128,438
USA,Virginia,1610,128,346
Canada,Alberta,1108,148,173
Canada,British Columbia,1690,148,189
Canada,New Brunswick,1996,148,110
Canada,Ontario,1752,148,907
Canada,Nova Scotia,1778,148,664
Japan,Hokkaido,1246,165,342
Japan,Tohoku,1252,165,901
Japan,Kanto,1478,165,846
Japan,Chubu,1731,165,935
Japan,Kinki,1564,165,597
Japan,Chugoku,1463,165,229
Canada,Alberta,1108,148,743
Canada,British Columbia,1690,148,852
Canada,New Brunswick,1996,148,455
Canada,Ontario,1752,148,500
Canada,Nova Scotia,1778,148,765
Japan,Hokkaido,1246,165,989
Japan,Tohoku,1252,165,854
Japan,Kanto,1478,165,938
Japan,Chubu,1731,165,759
Japan,Kinki,1564,165,102
Japan,Chugoku,1463,165,40
Australia,New South Wales,1346,130,184
Australia,Victoria,1721,130,233
Australia,Queensland,1586,130,683
Australia,Western Australia,1409,130,888
Australia,South Australia,1700,130,579
Australia,Tasmania,1881,130,137
India,Kerala,1846,147,606
India,Bangalore,1372,147,994
India,Delhi,1829,147,549
India,Hyderabad,1161,147,423
India,Punjab,1149,147,70
India,Pune,1937,147,620
China,Hainan,1692,165,412
China,Gansu,1121,165,460
China,Shichugan,1220,165,935
China,Fujian,1046,165,822
China,Liaonin,1537,165,111
China,Chethua,1661,165,423
USA,California,1936,128,400
USA,Texas,1052,128,432
USA,Florida,1183,128,426
USA,Alaska,1370,128,458
USA,Hawaii,1745,128,370
USA,Virginia,1610,128,648
India,Kerala,1846,147,624
India,Bangalore,1372,147,580
India,Delhi,1829,147,911
India,Hyderabad,1161,147,33
India,Punjab,1149,147,265
India,Pune,1937,147,302
China,Hainan,1692,165,525
China,Gansu,1121,165,236
China,Shichugan,1220,165,284
China,Fujian,1046,165,633
China,Liaonin,1537,165,665
China,Chethua,1661,165,306
USA,California,1936,128,114
USA,Texas,1052,128,226
USA,Florida,1183,128,304
USA,Alaska,1370,128,409
USA,Hawaii,1745,128,88
USA,Virginia,1610,128,822
Canada,Alberta,1108,148,892
Canada,British Columbia,1690,148,867
Canada,New Brunswick,1996,148,927
Canada,Ontario,1752,148,941
Canada,Nova Scotia,1778,148,861
Japan,Hokkaido,1246,165,924
Japan,Tohoku,1252,165,249
Japan,Kanto,1478,165,950
Japan,Chubu,1731,165,47
Japan,Kinki,1564,165,762
Japan,Chugoku,1463,165,690
Australia,New South Wales,1346,130,391
Australia,Victoria,1721,130,59
Australia,Queensland,1586,130,30
Australia,Western Australia,1409,130,657
Australia,South Australia,1700,130,13
Australia,Tasmania,1881,130,97
Australia,New South Wales,1346,130,610
Australia,Victoria,1721,130,432
Australia,Queensland,1586,130,150
Australia,Western Australia,1409,130,434
Australia,South Australia,1700,130,390
Australia,Tasmania,1881,130,867
India,Kerala,1846,147,185
India,Bangalore,1372,147,236
India,Delhi,1829,147,442
India,Hyderabad,1161,147,241
India,Punjab,1149,147,469
India,Pune,1937,147,865
China,Hainan,1692,165,466
China,Gansu,1121,165,72
China,Shichugan,1220,165,171
China,Fujian,1046,165,733
China,Liaonin,1537,165,158
China,Chethua,1661,165,980
USA,California,1936,128,906
USA,Texas,1052,128,890
USA,Florida,1183,128,796
USA,Alaska,1370,128,474
USA,Hawaii,1745,128,217
USA,Virginia,1610,128,54
Canada,Alberta,1108,148,522
Canada,British Columbia,1690,148,898
Canada,New Brunswick,1996,148,468
Canada,Ontario,1752,148,354
Canada,Nova Scotia,1778,148,771
Japan,Hokkaido,1246,165,231
Japan,Tohoku,1252,165,926
Japan,Kanto,1478,165,674
Japan,Chubu,1731,165,288
Japan,Kinki,1564,165,869
Japan,Chugoku,1463,165,693
Japan,Hokkaido,1246,165,712
Japan,Tohoku,1252,165,922
Japan,Kanto,1478,165,271
Japan,Chubu,1731,165,540
Japan,Kinki,1564,165,766
Japan,Chugoku,1463,165,751
Australia,New South Wales,1346,130,82
Australia,Victoria,1721,130,203
Australia,Queensland,1586,130,581
Australia,Western Australia,1409,130,29
Australia,South Australia,1700,130,756
Australia,Tasmania,1881,130,851
India,Kerala,1846,147,274
India,Bangalore,1372,147,890
India,Delhi,1829,147,238
India,Hyderabad,1161,147,410
India,Punjab,1149,147,568
India,Pune,1937,147,457
China,Hainan,1692,165,364
China,Gansu,1121,165,423
China,Shichugan,1220,165,255
China,Fujian,1046,165,376
China,Liaonin,1537,165,371
China,Chethua,1661,165,998
USA,California,1936,128,637
USA,Texas,1052,128,430
USA,Florida,1183,128,402
USA,Alaska,1370,128,391
USA,Hawaii,1745,128,288
USA,Virginia,1610,128,350
Canada,Alberta,1108,148,362
Canada,British Columbia,1690,148,171
Canada,New Brunswick,1996,148,407
Canada,Ontario,1752,148,820
Canada,Nova Scotia,1778,148,656
India,Kerala,1846,147,861
India,Bangalore,1372,147,138
India,Delhi,1829,147,622
India,Hyderabad,1161,147,552
India,Punjab,1149,147,130
India,Pune,1937,147,322
China,Hainan,1692,165,380
China,Gansu,1121,165,856
China,Shichugan,1220,165,93
China,Fujian,1046,165,195
China,Liaonin,1537,165,891
China,Chethua,1661,165,441
USA,California,1936,128,54
USA,Texas,1052,128,889
USA,Florida,1183,128,759
USA,Alaska,1370,128,659
USA,Hawaii,1745,128,790
USA,Virginia,1610,128,847
Canada,Alberta,1108,148,39
Canada,British Columbia,1690,148,974
Canada,New Brunswick,1996,148,317
Canada,Ontario,1752,148,624
Canada,Nova Scotia,1778,148,839
Japan,Hokkaido,1246,165,440
Japan,Tohoku,1252,165,205
Japan,Kanto,1478,165,585
Japan,Chubu,1731,165,49
Japan,Kinki,1564,165,893
Japan,Chugoku,1463,165,248
Australia,New South Wales,1346,130,936
Australia,Victoria,1721,130,635
Australia,Queensland,1586,130,392
Australia,Western Australia,1409,130,675
Australia,South Australia,1700,130,971
Australia,Tasmania,1881,130,916
India,Kerala,1846,147,880
India,Bangalore,1372,147,673
India,Delhi,1829,147,835
India,Hyderabad,1161,147,505
India,Punjab,1149,147,873
India,Pune,1937,147,652
China,Hainan,1692,165,389
China,Gansu,1121,165,272
China,Shichugan,1220,165,23
China,Fujian,1046,165,497
China,Liaonin,1537,165,257
China,Chethua,1661,165,922
USA,California,1936,128,708
USA,Texas,1052,128,549
USA,Florida,1183,128,467
USA,Alaska,1370,128,908
USA,Hawaii,1745,128,756
USA,Virginia,1610,128,442
Canada,Alberta,1108,148,958
Canada,British Columbia,1690,148,836
Canada,New Brunswick,1996,148,954
Canada,Ontario,1752,148,302
Canada,Nova Scotia,1778,148,657
Japan,Hokkaido,1246,165,35
Japan,Tohoku,1252,165,426
Japan,Kanto,1478,165,381
Japan,Chubu,1731,165,860
Japan,Kinki,1564,165,787
Japan,Chugoku,1463,165,961
Australia,New South Wales,1346,130,328
Australia,Victoria,1721,130,181
Australia,Queensland,1586,130,924
Australia,Western Australia,1409,130,123
Australia,South Australia,1700,130,649
Australia,Tasmania,1881,130,445
India,Kerala,1846,147,457
India,Bangalore,1372,147,16
India,Delhi,1829,147,381
India,Hyderabad,1161,147,177
India,Punjab,1149,147,369
India,Pune,1937,147,943
China,Hainan,1692,165,613
China,Gansu,1121,165,884
China,Shichugan,1220,165,959
China,Fujian,1046,165,904
China,Liaonin,1537,165,637
China,Chethua,1661,165,102
USA,California,1936,128,516
USA,Texas,1052,128,327
USA,Florida,1183,128,476
USA,Alaska,1370,128,191
USA,Hawaii,1745,128,31
USA,Virginia,1610,128,434
Canada,Alberta,1108,148,54
Canada,British Columbia,1690,148,65
Canada,New Brunswick,1996,148,483
Canada,Ontario,1752,148,644
Canada,Nova Scotia,1778,148,412
Japan,Hokkaido,1246,165,261
Japan,Tohoku,1252,165,935
Japan,Kanto,1478,165,219
Japan,Chubu,1731,165,615
Japan,Kinki,1564,165,156
Japan,Chugoku,1463,165,459
Australia,New South Wales,1346,130,293
Australia,Victoria,1721,130,130
Australia,Queensland,1586,130,501
Australia,Western Australia,1409,130,959
Australia,South Australia,1700,130,472
Australia,Tasmania,1881,130,437
USA,California,1936,128,245
USA,Texas,1052,128,342
USA,Florida,1183,128,784
USA,Alaska,1370,128,47
USA,Hawaii,1745,128,169
USA,Virginia,1610,128,219
Canada,Alberta,1108,148,784
Canada,British Columbia,1690,148,365
Canada,New Brunswick,1996,148,61
Canada,Ontario,1752,148,540
Canada,Nova Scotia,1778,148,57
Japan,Hokkaido,1246,165,453
Japan,Tohoku,1252,165,85
Japan,Kanto,1478,165,966
Japan,Chubu,1731,165,489
Japan,Kinki,1564,165,676
Japan,Chugoku,1463,165,609
Australia,New South Wales,1346,130,62
Australia,Victoria,1721,130,658
Australia,Queensland,1586,130,60
Australia,Western Australia,1409,130,714
Australia,South Australia,1700,130,615
Australia,Tasmania,1881,130,108
India,Kerala,1846,147,964
India,Bangalore,1372,147,655
India,Delhi,1829,147,610
India,Hyderabad,1161,147,488
India,Punjab,1149,147,122
India,Pune,1937,147,573
China,Hainan,1692,165,842
China,Gansu,1121,165,365
China,Shichugan,1220,165,501
China,Fujian,1046,165,891
China,Liaonin,1537,165,401
China,Chethua,1661,165,398
India,Kerala,1846,147,357
India,Bangalore,1372,147,236
India,Delhi,1829,147,496
